key,scenario_id,family,method,budget,model_key,model,selected_turn_ids,context_tokens,build_latency_s,summarized_turn_ids,stale_superseder_missing,context_precision,context_recall,context_f1,context_sufficiency,irrelevant_context_ratio,n_selected,n_evidence,n_distractors_selected,selected_turn_tokens,model_reported,input_tokens,output_tokens,answer_latency_s,stop_reason,usd,ts,checklist_score,all_required_satisfied,distractor_leakage,judge_model,judge_input_tokens,judge_output_tokens,method_label
constraint_retention_007|sliding_window|2048|us.anthropic.claude-sonnet-4-6,constraint_retention_007,constraint_retention,sliding_window,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28']",1988,0.0037,[],[],0.0,0.0,0.0,0,1.0,15,2,15,1988,claude-sonnet-4-6,2395,316,12.304,end_turn,0.011925,1789259824.737559,0.0,0,1,global.anthropic.claude-opus-4-6-v1,4947,349,sliding_window@2048
constraint_retention_007|oracle_dag|-|us.anthropic.claude-sonnet-4-6,constraint_retention_007,constraint_retention,oracle_dag,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",321,0.0003,[],[],1.0,1.0,1.0,1,0.0,2,2,0,321,claude-sonnet-4-6,480,287,7.869,end_turn,0.005745,1789259829.148366,1.0,1,0,us.anthropic.claude-opus-4-6-v1,4918,323,oracle_dag
constraint_retention_007|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_007,constraint_retention,full_history,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28']",3710,0.0036,[],[],0.07142857142857142,1.0,0.13333333333333333,1,0.9134770889487871,28,2,26,3710,anthropic.claude-haiku-4-5-20251001-v1:0,4342,339,4.662,end_turn,0.006037,1789259829.4083421,0.6666666666666666,0,0,global.anthropic.claude-opus-4-6-v1,4970,347,full_history
constraint_retention_007|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_007,constraint_retention,sliding_window,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t22', 't23', 't24', 't25', 't26', 't27', 't28']",935,0.0025,[],[],0.0,0.0,0.0,0,1.0,7,2,7,935,anthropic.claude-haiku-4-5-20251001-v1:0,1181,263,3.632,end_turn,0.002496,1789259832.784526,0.3333333333333333,0,0,us.anthropic.claude-opus-4-6-v1,4894,276,sliding_window@1024
constraint_retention_007|sliding_window|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_007,constraint_retention,sliding_window,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28']",1988,0.0039,[],[],0.0,0.0,0.0,0,1.0,15,2,15,1988,anthropic.claude-haiku-4-5-20251001-v1:0,2394,278,4.08,end_turn,0.003784,1789259833.4961321,0.0,0,0,global.anthropic.claude-opus-4-6-v1,4909,297,sliding_window@2048
constraint_retention_007|oracle_tree|-|us.anthropic.claude-sonnet-4-6,constraint_retention_007,constraint_retention,oracle_tree,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",321,0.0006,[],[],1.0,1.0,1.0,1,0.0,2,2,0,321,claude-sonnet-4-6,480,287,14.346,end_turn,0.005745,1789259835.503477,1.0,1,0,us.anthropic.claude-opus-4-6-v1,4918,312,oracle_tree
constraint_retention_007|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_007,constraint_retention,semantic_retrieval,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't5', 't6', 't8', 't24', 't26']",933,0.0012,[],[],0.2857142857142857,1.0,0.4444444444444445,1,0.6559485530546624,7,2,5,933,anthropic.claude-haiku-4-5-20251001-v1:0,1165,303,4.398,end_turn,0.00268,1789259839.904088,1.0,1,0,global.anthropic.claude-opus-4-6-v1,4934,365,semantic_retrieval@1024
constraint_retention_007|rolling_summary|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_007,constraint_retention,rolling_summary,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27', 't28']",2295,4.6705,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13']",[],0.0,0.0,0.0,0,1.0,15,2,15,1988,anthropic.claude-haiku-4-5-20251001-v1:0,2767,351,4.721,end_turn,0.004522,1789259842.891731,0.3333333333333333,0,1,us.anthropic.claude-opus-4-6-v1,4982,412,rolling_summary@2048
constraint_retention_007|rolling_summary|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_007,constraint_retention,rolling_summary,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t22', 't23', 't24', 't25', 't26', 't27', 't28']",1234,5.1642,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21']",[],0.0,0.0,0.0,0,1.0,7,2,7,935,anthropic.claude-haiku-4-5-20251001-v1:0,1542,425,5.56,end_turn,0.003667,1789259843.511245,0.3333333333333333,0,1,global.anthropic.claude-opus-4-6-v1,5056,378,rolling_summary@1024
constraint_retention_007|semantic_retrieval|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_007,constraint_retention,semantic_retrieval,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't8', 't20', 't21', 't22', 't24', 't25', 't26', 't27', 't28']",1960,0.0011,[],[],0.13333333333333333,1.0,0.23529411764705882,1,0.8362244897959183,15,2,13,1960,anthropic.claude-haiku-4-5-20251001-v1:0,2327,228,5.522,end_turn,0.003467,1789259845.429337,1.0,1,0,us.anthropic.claude-opus-4-6-v1,4859,315,semantic_retrieval@2048
constraint_retention_007|semantic_retrieval|2048|us.anthropic.claude-sonnet-4-6,constraint_retention_007,constraint_retention,semantic_retrieval,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't8', 't20', 't21', 't22', 't24', 't25', 't26', 't27', 't28']",1960,0.0021,[],[],0.13333333333333333,1.0,0.23529411764705882,1,0.8362244897959183,15,2,13,1960,claude-sonnet-4-6,2328,193,4.888,end_turn,0.009879,1789259849.721892,1.0,1,0,global.anthropic.claude-opus-4-6-v1,4824,487,semantic_retrieval@2048
constraint_retention_008|full_history|-|us.anthropic.claude-sonnet-4-6,constraint_retention_008,constraint_retention,full_history,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27']",2856,0.0036,[],[],0.07407407407407407,1.0,0.13793103448275862,1,0.9166666666666666,27,2,25,2856,claude-sonnet-4-6,3254,420,5.833,end_turn,0.016062,1789259851.2698681,1.0,1,1,us.anthropic.claude-opus-4-6-v1,4010,340,full_history
constraint_retention_007|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_007,constraint_retention,oracle_dag,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2']",321,0.0006,[],[],1.0,1.0,1.0,1,0.0,2,2,0,321,anthropic.claude-haiku-4-5-20251001-v1:0,479,321,8.953,end_turn,0.002084,1789259852.466111,0.6666666666666666,0,0,global.anthropic.claude-opus-4-6-v1,4952,392,oracle_dag
constraint_retention_008|sliding_window|1024|us.anthropic.claude-sonnet-4-6,constraint_retention_008,constraint_retention,sliding_window,1024.0,response_a,us.anthropic.claude-sonnet-4-6,"['t19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27']",1012,0.0015,[],[],0.0,0.0,0.0,0,1.0,9,2,9,1012,claude-sonnet-4-6,1224,424,8.813,end_turn,0.010032,1789259858.538215,1.0,1,1,us.anthropic.claude-opus-4-6-v1,4014,421,sliding_window@1024
constraint_retention_007|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_007,constraint_retention,oracle_tree,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2']",321,0.0006,[],[],1.0,1.0,1.0,1,0.0,2,2,0,321,anthropic.claude-haiku-4-5-20251001-v1:0,479,321,4.663,end_turn,0.002084,1789259858.734781,0.6666666666666666,0,0,global.anthropic.claude-opus-4-6-v1,4952,368,oracle_tree
constraint_retention_008|sliding_window|2048|us.anthropic.claude-sonnet-4-6,constraint_retention_008,constraint_retention,sliding_window,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27']",2047,0.0037,[],[],0.0,0.0,0.0,0,1.0,19,2,19,2047,claude-sonnet-4-6,2363,445,9.372,end_turn,0.013764,1789259872.3517141,1.0,1,1,us.anthropic.claude-opus-4-6-v1,4035,410,sliding_window@2048
constraint_retention_008|rolling_summary|1024|us.anthropic.claude-sonnet-4-6,constraint_retention_008,constraint_retention,rolling_summary,1024.0,response_a,us.anthropic.claude-sonnet-4-6,"['t19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27']",1303,6.2212,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18']",[],0.0,0.0,0.0,0,1.0,9,2,9,1012,claude-sonnet-4-6,1563,500,8.221,end_turn,0.012189,1789259878.674186,1.0,1,1,global.anthropic.claude-opus-4-6-v1,4090,324,rolling_summary@1024
constraint_retention_008|rolling_summary|2048|us.anthropic.claude-sonnet-4-6,constraint_retention_008,constraint_retention,rolling_summary,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27']",2310,4.8009,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8']",[],0.0,0.0,0.0,0,1.0,19,2,19,2047,claude-sonnet-4-6,2655,562,10.212,end_turn,0.016395,1789259885.286674,1.0,1,1,us.anthropic.claude-opus-4-6-v1,4152,381,rolling_summary@2048
constraint_retention_008|oracle_tree|-|us.anthropic.claude-sonnet-4-6,constraint_retention_008,constraint_retention,oracle_tree,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",238,0.0006,[],[],1.0,1.0,1.0,1,0.0,2,2,0,238,claude-sonnet-4-6,376,421,11.051,end_turn,0.007443,1789259889.7264252,1.0,1,0,global.anthropic.claude-opus-4-6-v1,4011,347,oracle_tree
constraint_retention_008|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_008,constraint_retention,full_history,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27']",2856,0.0029,[],[],0.07407407407407407,1.0,0.13793103448275862,1,0.9166666666666666,27,2,25,2856,anthropic.claude-haiku-4-5-20251001-v1:0,3253,376,3.82,end_turn,0.005133,1789259893.553994,1.0,1,1,us.anthropic.claude-opus-4-6-v1,3966,374,full_history
constraint_retention_008|semantic_retrieval|2048|us.anthropic.claude-sonnet-4-6,constraint_retention_008,constraint_retention,semantic_retrieval,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't6', 't7', 't8', 't10', 't11', 't12', 't13', 't14', 't16', 't18', 't20', 't23', 't24', 't25', 't27']",2037,0.0022,[],[],0.10526315789473684,1.0,0.1904761904761905,1,0.8831615120274914,19,2,17,2037,claude-sonnet-4-6,2335,345,10.532,end_turn,0.01218,1789259894.844337,1.0,1,1,global.anthropic.claude-opus-4-6-v1,3935,393,semantic_retrieval@2048
constraint_retention_008|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_008,constraint_retention,sliding_window,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27']",1012,0.0022,[],[],0.0,0.0,0.0,0,1.0,9,2,9,1012,anthropic.claude-haiku-4-5-20251001-v1:0,1223,353,3.18,end_turn,0.002988,1789259896.739059,0.3333333333333333,0,0,us.anthropic.claude-opus-4-6-v1,3943,370,sliding_window@1024
constraint_retention_008|sliding_window|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_008,constraint_retention,sliding_window,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27']",2047,0.0038,[],[],0.0,0.0,0.0,0,1.0,19,2,19,2047,anthropic.claude-haiku-4-5-20251001-v1:0,2362,321,2.837,end_turn,0.003967,1789259897.689099,0.0,0,1,global.anthropic.claude-opus-4-6-v1,3911,317,sliding_window@2048
constraint_retention_008|oracle_dag|-|us.anthropic.claude-sonnet-4-6,constraint_retention_008,constraint_retention,oracle_dag,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",238,0.0005,[],[],1.0,1.0,1.0,1,0.0,2,2,0,238,claude-sonnet-4-6,376,411,5.76,end_turn,0.007293,1789259902.410018,1.0,1,0,us.anthropic.claude-opus-4-6-v1,4001,370,oracle_dag
constraint_retention_008|rolling_summary|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_008,constraint_retention,rolling_summary,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27']",2313,3.355,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8']",[],0.0,0.0,0.0,0,1.0,19,2,19,2047,anthropic.claude-haiku-4-5-20251001-v1:0,2663,389,3.079,end_turn,0.004608,1789259904.126919,1.0,1,1,global.anthropic.claude-opus-4-6-v1,3979,361,rolling_summary@2048
constraint_retention_008|rolling_summary|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_008,constraint_retention,rolling_summary,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t19', 't20', 't21', 't22', 't23', 't24', 't25', 't26', 't27']",1349,4.2888,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18']",[],0.0,0.0,0.0,0,1.0,9,2,9,1012,anthropic.claude-haiku-4-5-20251001-v1:0,1613,474,3.999,end_turn,0.003983,1789259905.030802,1.0,1,1,us.anthropic.claude-opus-4-6-v1,4064,329,rolling_summary@1024
constraint_retention_008|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_008,constraint_retention,semantic_retrieval,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't3', 't12', 't14', 't16', 't18', 't20', 't25', 't27']",999,0.0012,[],[],0.1111111111111111,0.5,0.1818181818181818,0,0.8718718718718719,9,2,8,999,anthropic.claude-haiku-4-5-20251001-v1:0,1199,259,2.991,end_turn,0.002494,1789259905.404532,1.0,1,0,global.anthropic.claude-opus-4-6-v1,3849,294,semantic_retrieval@1024
constraint_retention_008|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_008,constraint_retention,oracle_tree,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2']",238,0.0004,[],[],1.0,1.0,1.0,1,0.0,2,2,0,238,anthropic.claude-haiku-4-5-20251001-v1:0,375,345,5.38,end_turn,0.0021,1789259910.4119732,1.0,1,0,us.anthropic.claude-opus-4-6-v1,3935,343,oracle_tree
constraint_retention_008|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,constraint_retention_008,constraint_retention,semantic_retrieval,1024.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't3', 't12', 't14', 't16', 't18', 't20', 't25', 't27']",999,0.0015,[],[],0.1111111111111111,0.5,0.1818181818181818,0,0.8718718718718719,9,2,8,999,claude-sonnet-4-6,1200,350,6.121,end_turn,0.00885,1789259912.3397,1.0,1,1,global.anthropic.claude-opus-4-6-v1,3940,393,semantic_retrieval@1024
constraint_retention_008|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_008,constraint_retention,oracle_dag,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2']",238,0.0006,[],[],1.0,1.0,1.0,1,0.0,2,2,0,238,anthropic.claude-haiku-4-5-20251001-v1:0,375,345,10.999,end_turn,0.0021,1789259916.405289,1.0,1,0,us.anthropic.claude-opus-4-6-v1,3935,352,oracle_dag
constraint_retention_009|full_history|-|us.anthropic.claude-sonnet-4-6,constraint_retention_009,constraint_retention,full_history,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22']",2480,0.0024,[],[],0.09090909090909091,1.0,0.16666666666666669,1,0.8883064516129032,22,2,20,2480,claude-sonnet-4-6,2859,313,8.761,end_turn,0.013272,1789259919.1795552,1.0,1,1,global.anthropic.claude-opus-4-6-v1,3456,281,full_history
constraint_retention_009|sliding_window|1024|us.anthropic.claude-sonnet-4-6,constraint_retention_009,constraint_retention,sliding_window,1024.0,response_a,us.anthropic.claude-sonnet-4-6,"['t14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22']",986,0.0022,[],[],0.0,0.0,0.0,0,1.0,9,2,9,986,claude-sonnet-4-6,1246,335,10.451,end_turn,0.008763,1789259922.794797,0.25,0,1,us.anthropic.claude-opus-4-6-v1,3478,414,sliding_window@1024
constraint_retention_008|semantic_retrieval|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_008,constraint_retention,semantic_retrieval,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't6', 't7', 't8', 't10', 't11', 't12', 't13', 't14', 't16', 't18', 't20', 't23', 't24', 't25', 't27']",2037,0.0023,[],[],0.10526315789473684,1.0,0.1904761904761905,1,0.8831615120274914,19,2,17,2037,anthropic.claude-haiku-4-5-20251001-v1:0,2334,239,7.42,end_turn,0.003529,1789259923.713151,1.0,1,0,global.anthropic.claude-opus-4-6-v1,3829,314,semantic_retrieval@2048
constraint_retention_009|rolling_summary|1024|us.anthropic.claude-sonnet-4-6,constraint_retention_009,constraint_retention,rolling_summary,1024.0,response_a,us.anthropic.claude-sonnet-4-6,"['t14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22']",1270,5.7428,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13']",[],0.0,0.0,0.0,0,1.0,9,2,9,986,claude-sonnet-4-6,1578,409,9.183,end_turn,0.010869,1789259934.107924,1.0,1,1,us.anthropic.claude-opus-4-6-v1,3552,325,rolling_summary@1024
constraint_retention_009|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,constraint_retention_009,constraint_retention,semantic_retrieval,1024.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't12', 't14', 't15', 't16', 't20', 't22']",978,0.0012,[],[],0.25,1.0,0.4,1,0.7167689161554193,8,2,6,978,claude-sonnet-4-6,1210,314,9.577,end_turn,0.00834,1789259944.7095869,1.0,1,0,global.anthropic.claude-opus-4-6-v1,3457,278,semantic_retrieval@1024
constraint_retention_009|semantic_retrieval|2048|us.anthropic.claude-sonnet-4-6,constraint_retention_009,constraint_retention,semantic_retrieval,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't4', 't5', 't8', 't9', 't10', 't12', 't13', 't14', 't15', 't16', 't18', 't19', 't20', 't21', 't22']",1959,0.0025,[],[],0.11764705882352941,1.0,0.21052631578947367,1,0.8586013272077591,17,2,15,1959,claude-sonnet-4-6,2287,311,16.985,end_turn,0.011526,1789259951.099051,1.0,1,1,us.anthropic.claude-opus-4-6-v1,3454,334,semantic_retrieval@2048
constraint_retention_009|rolling_summary|2048|us.anthropic.claude-sonnet-4-6,constraint_retention_009,constraint_retention,rolling_summary,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22']",2232,13.2334,"['t1', 't2', 't3', 't4']",[],0.0,0.0,0.0,0,1.0,18,2,18,1995,claude-sonnet-4-6,2590,398,9.626,end_turn,0.01374,1789259958.38021,1.0,1,1,global.anthropic.claude-opus-4-6-v1,3541,306,rolling_summary@2048
constraint_retention_009|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_009,constraint_retention,full_history,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22']",2480,0.0033,[],[],0.09090909090909091,1.0,0.16666666666666669,1,0.8883064516129032,22,2,20,2480,anthropic.claude-haiku-4-5-20251001-v1:0,2858,341,4.406,end_turn,0.004563,1789259962.793948,1.0,1,1,us.anthropic.claude-opus-4-6-v1,3484,321,full_history
constraint_retention_009|oracle_tree|-|us.anthropic.claude-sonnet-4-6,constraint_retention_009,constraint_retention,oracle_tree,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",277,0.0005,[],[],1.0,1.0,1.0,1,0.0,2,2,0,277,claude-sonnet-4-6,432,324,6.846,end_turn,0.006156,1789259964.086574,1.0,1,0,global.anthropic.claude-opus-4-6-v1,3467,346,oracle_tree
constraint_retention_009|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_009,constraint_retention,sliding_window,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22']",986,0.002,[],[],0.0,0.0,0.0,0,1.0,9,2,9,986,anthropic.claude-haiku-4-5-20251001-v1:0,1245,200,2.924,end_turn,0.002245,1789259965.7223501,0.25,0,1,us.anthropic.claude-opus-4-6-v1,3343,352,sliding_window@1024
constraint_retention_009|sliding_window|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_009,constraint_retention,sliding_window,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22']",1995,0.0036,[],[],0.0,0.0,0.0,0,1.0,18,2,18,1995,anthropic.claude-haiku-4-5-20251001-v1:0,2330,168,2.538,end_turn,0.00317,1789259966.6312141,0.25,0,1,global.anthropic.claude-opus-4-6-v1,3311,366,sliding_window@2048
constraint_retention_009|oracle_dag|-|us.anthropic.claude-sonnet-4-6,constraint_retention_009,constraint_retention,oracle_dag,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",277,0.0007,[],[],1.0,1.0,1.0,1,0.0,2,2,0,277,claude-sonnet-4-6,432,324,6.233,end_turn,0.006156,1789259968.407087,1.0,1,0,us.anthropic.claude-opus-4-6-v1,3467,344,oracle_dag
constraint_retention_009|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_009,constraint_retention,semantic_retrieval,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't12', 't14', 't15', 't16', 't20', 't22']",978,0.0017,[],[],0.25,1.0,0.4,1,0.7167689161554193,8,2,6,978,anthropic.claude-haiku-4-5-20251001-v1:0,1209,337,4.552,end_turn,0.002894,1789259972.962739,1.0,1,0,global.anthropic.claude-opus-4-6-v1,3480,307,semantic_retrieval@1024
constraint_retention_009|rolling_summary|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_009,constraint_retention,rolling_summary,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22']",2205,2.5391,"['t1', 't2', 't3', 't4']",[],0.0,0.0,0.0,0,1.0,18,2,18,1995,anthropic.claude-haiku-4-5-20251001-v1:0,2562,407,4.749,end_turn,0.004597,1789259973.9233868,1.0,1,1,us.anthropic.claude-opus-4-6-v1,3550,306,rolling_summary@2048
constraint_retention_009|rolling_summary|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_009,constraint_retention,rolling_summary,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22']",1273,4.2187,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13']",[],0.0,0.0,0.0,0,1.0,9,2,9,986,anthropic.claude-haiku-4-5-20251001-v1:0,1576,385,4.921,end_turn,0.003501,1789259974.8646011,0.75,0,1,global.anthropic.claude-opus-4-6-v1,3528,364,rolling_summary@1024
constraint_retention_009|sliding_window|2048|us.anthropic.claude-sonnet-4-6,constraint_retention_009,constraint_retention,sliding_window,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t5', 't6', 't7', 't8', 't9', 't10', 't11', 't12', 't13', 't14', 't15', 't16', 't17', 't18', 't19', 't20', 't21', 't22']",1995,0.0031,[],[],0.0,0.0,0.0,0,1.0,18,2,18,1995,claude-sonnet-4-6,2331,326,12.341,end_turn,0.011883,1789259976.539623,0.75,0,1,us.anthropic.claude-opus-4-6-v1,3469,404,sliding_window@2048
constraint_retention_009|semantic_retrieval|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,constraint_retention_009,constraint_retention,semantic_retrieval,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't4', 't5', 't8', 't9', 't10', 't12', 't13', 't14', 't15', 't16', 't18', 't19', 't20', 't21', 't22']",1959,0.0021,[],[],0.11764705882352941,1.0,0.21052631578947367,1,0.8586013272077591,17,2,15,1959,anthropic.claude-haiku-4-5-20251001-v1:0,2286,330,4.747,end_turn,0.003936,1789259977.715471,1.0,1,0,global.anthropic.claude-opus-4-6-v1,3473,306,semantic_retrieval@2048
