scenario_id,family,variant,k,n_history,pool_size,pool_frac_of_history,cap_binds,n_gold,n_found,k_feasible,strict,fractional,missing
ambiguous_reference_001,ambiguous_reference,,3,5,3,0.6,1,2,1,1,0,0.5,t1
ambiguous_reference_001,ambiguous_reference,,5,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_001,ambiguous_reference,,10,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_001,ambiguous_reference,,15,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_001,ambiguous_reference,,20,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_001,ambiguous_reference,,uncapped,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_002,ambiguous_reference,,3,6,3,0.5,1,2,1,1,0,0.5,t1
ambiguous_reference_002,ambiguous_reference,,5,6,5,0.8333333333333334,1,2,1,1,0,0.5,t1
ambiguous_reference_002,ambiguous_reference,,10,6,6,1.0,0,2,2,1,1,1.0,
ambiguous_reference_002,ambiguous_reference,,15,6,6,1.0,0,2,2,1,1,1.0,
ambiguous_reference_002,ambiguous_reference,,20,6,6,1.0,0,2,2,1,1,1.0,
ambiguous_reference_002,ambiguous_reference,,uncapped,6,6,1.0,0,2,2,1,1,1.0,
ambiguous_reference_003,ambiguous_reference,,3,5,3,0.6,1,2,1,1,0,0.5,t1
ambiguous_reference_003,ambiguous_reference,,5,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_003,ambiguous_reference,,10,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_003,ambiguous_reference,,15,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_003,ambiguous_reference,,20,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_003,ambiguous_reference,,uncapped,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_004,ambiguous_reference,,3,5,3,0.6,1,2,2,1,1,1.0,
ambiguous_reference_004,ambiguous_reference,,5,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_004,ambiguous_reference,,10,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_004,ambiguous_reference,,15,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_004,ambiguous_reference,,20,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_004,ambiguous_reference,,uncapped,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_005,ambiguous_reference,,3,7,3,0.42857142857142855,1,2,1,1,0,0.5,t1
ambiguous_reference_005,ambiguous_reference,,5,7,5,0.7142857142857143,1,2,1,1,0,0.5,t1
ambiguous_reference_005,ambiguous_reference,,10,7,7,1.0,0,2,2,1,1,1.0,
ambiguous_reference_005,ambiguous_reference,,15,7,7,1.0,0,2,2,1,1,1.0,
ambiguous_reference_005,ambiguous_reference,,20,7,7,1.0,0,2,2,1,1,1.0,
ambiguous_reference_005,ambiguous_reference,,uncapped,7,7,1.0,0,2,2,1,1,1.0,
ambiguous_reference_006,ambiguous_reference,,3,5,3,0.6,1,2,1,1,0,0.5,t1
ambiguous_reference_006,ambiguous_reference,,5,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_006,ambiguous_reference,,10,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_006,ambiguous_reference,,15,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_006,ambiguous_reference,,20,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_006,ambiguous_reference,,uncapped,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_007,ambiguous_reference,,3,5,3,0.6,1,2,1,1,0,0.5,t1
ambiguous_reference_007,ambiguous_reference,,5,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_007,ambiguous_reference,,10,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_007,ambiguous_reference,,15,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_007,ambiguous_reference,,20,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_007,ambiguous_reference,,uncapped,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_008,ambiguous_reference,,3,5,3,0.6,1,2,1,1,0,0.5,t1
ambiguous_reference_008,ambiguous_reference,,5,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_008,ambiguous_reference,,10,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_008,ambiguous_reference,,15,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_008,ambiguous_reference,,20,5,5,1.0,0,2,2,1,1,1.0,
ambiguous_reference_008,ambiguous_reference,,uncapped,5,5,1.0,0,2,2,1,1,1.0,
compound_turn_001,compound_turn,second_request,3,5,3,0.6,1,3,1,1,0,0.3333333333333333,"t1,t2"
compound_turn_001,compound_turn,second_request,5,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_001,compound_turn,second_request,10,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_001,compound_turn,second_request,15,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_001,compound_turn,second_request,20,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_001,compound_turn,second_request,uncapped,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_002,compound_turn,second_request,3,6,3,0.5,1,3,0,1,0,0.0,"t1,t2,t3"
compound_turn_002,compound_turn,second_request,5,6,5,0.8333333333333334,1,3,2,1,0,0.6666666666666666,t1
compound_turn_002,compound_turn,second_request,10,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_002,compound_turn,second_request,15,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_002,compound_turn,second_request,20,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_002,compound_turn,second_request,uncapped,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_003,compound_turn,second_request,3,6,3,0.5,1,3,1,1,0,0.3333333333333333,"t1,t2"
compound_turn_003,compound_turn,second_request,5,6,5,0.8333333333333334,1,3,2,1,0,0.6666666666666666,t2
compound_turn_003,compound_turn,second_request,10,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_003,compound_turn,second_request,15,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_003,compound_turn,second_request,20,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_003,compound_turn,second_request,uncapped,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_004,compound_turn,second_request,3,7,3,0.42857142857142855,1,3,0,1,0,0.0,"t1,t2,t3"
compound_turn_004,compound_turn,second_request,5,7,5,0.7142857142857143,1,3,1,1,0,0.3333333333333333,"t1,t2"
compound_turn_004,compound_turn,second_request,10,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_004,compound_turn,second_request,15,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_004,compound_turn,second_request,20,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_004,compound_turn,second_request,uncapped,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_005,compound_turn,second_request,3,7,3,0.42857142857142855,1,3,0,1,0,0.0,"t1,t2,t3"
compound_turn_005,compound_turn,second_request,5,7,5,0.7142857142857143,1,3,1,1,0,0.3333333333333333,"t1,t2"
compound_turn_005,compound_turn,second_request,10,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_005,compound_turn,second_request,15,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_005,compound_turn,second_request,20,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_005,compound_turn,second_request,uncapped,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_006,compound_turn,second_request,3,5,3,0.6,1,3,1,1,0,0.3333333333333333,"t1,t2"
compound_turn_006,compound_turn,second_request,5,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_006,compound_turn,second_request,10,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_006,compound_turn,second_request,15,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_006,compound_turn,second_request,20,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_006,compound_turn,second_request,uncapped,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_007,compound_turn,second_request,3,6,3,0.5,1,3,1,1,0,0.3333333333333333,"t1,t2"
compound_turn_007,compound_turn,second_request,5,6,5,0.8333333333333334,1,3,2,1,0,0.6666666666666666,t1
compound_turn_007,compound_turn,second_request,10,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_007,compound_turn,second_request,15,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_007,compound_turn,second_request,20,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_007,compound_turn,second_request,uncapped,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_008,compound_turn,second_request,3,7,3,0.42857142857142855,1,3,0,1,0,0.0,"t1,t2,t3"
compound_turn_008,compound_turn,second_request,5,7,5,0.7142857142857143,1,3,1,1,0,0.3333333333333333,"t1,t2"
compound_turn_008,compound_turn,second_request,10,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_008,compound_turn,second_request,15,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_008,compound_turn,second_request,20,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_008,compound_turn,second_request,uncapped,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_009,compound_turn,second_request,3,6,3,0.5,1,3,0,1,0,0.0,"t1,t2,t3"
compound_turn_009,compound_turn,second_request,5,6,5,0.8333333333333334,1,3,2,1,0,0.6666666666666666,t1
compound_turn_009,compound_turn,second_request,10,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_009,compound_turn,second_request,15,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_009,compound_turn,second_request,20,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_009,compound_turn,second_request,uncapped,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_010,compound_turn,second_request,3,7,3,0.42857142857142855,1,3,1,1,0,0.3333333333333333,"t1,t2"
compound_turn_010,compound_turn,second_request,5,7,5,0.7142857142857143,1,3,1,1,0,0.3333333333333333,"t1,t2"
compound_turn_010,compound_turn,second_request,10,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_010,compound_turn,second_request,15,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_010,compound_turn,second_request,20,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_010,compound_turn,second_request,uncapped,7,7,1.0,0,3,3,1,1,1.0,
compound_turn_011,compound_turn,first_request,3,5,3,0.6,1,3,1,1,0,0.3333333333333333,"t1,t2"
compound_turn_011,compound_turn,first_request,5,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_011,compound_turn,first_request,10,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_011,compound_turn,first_request,15,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_011,compound_turn,first_request,20,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_011,compound_turn,first_request,uncapped,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_012,compound_turn,first_request,3,5,3,0.6,1,3,1,1,0,0.3333333333333333,"t1,t2"
compound_turn_012,compound_turn,first_request,5,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_012,compound_turn,first_request,10,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_012,compound_turn,first_request,15,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_012,compound_turn,first_request,20,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_012,compound_turn,first_request,uncapped,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_013,compound_turn,first_request,3,6,3,0.5,1,3,2,1,0,0.6666666666666666,t1
compound_turn_013,compound_turn,first_request,5,6,5,0.8333333333333334,1,3,2,1,0,0.6666666666666666,t1
compound_turn_013,compound_turn,first_request,10,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_013,compound_turn,first_request,15,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_013,compound_turn,first_request,20,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_013,compound_turn,first_request,uncapped,6,6,1.0,0,3,3,1,1,1.0,
compound_turn_014,compound_turn,first_request,3,5,3,0.6,1,3,2,1,0,0.6666666666666666,t2
compound_turn_014,compound_turn,first_request,5,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_014,compound_turn,first_request,10,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_014,compound_turn,first_request,15,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_014,compound_turn,first_request,20,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_014,compound_turn,first_request,uncapped,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_015,compound_turn,first_request,3,5,3,0.6,1,3,1,1,0,0.3333333333333333,"t1,t2"
compound_turn_015,compound_turn,first_request,5,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_015,compound_turn,first_request,10,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_015,compound_turn,first_request,15,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_015,compound_turn,first_request,20,5,5,1.0,0,3,3,1,1,1.0,
compound_turn_015,compound_turn,first_request,uncapped,5,5,1.0,0,3,3,1,1,1.0,
constraint_retention_001,constraint_retention,,3,24,3,0.125,1,2,1,1,0,0.5,t1
constraint_retention_001,constraint_retention,,5,24,5,0.20833333333333334,1,2,2,1,1,1.0,
constraint_retention_001,constraint_retention,,10,24,10,0.4166666666666667,1,2,2,1,1,1.0,
constraint_retention_001,constraint_retention,,15,24,13,0.5416666666666666,1,2,2,1,1,1.0,
constraint_retention_001,constraint_retention,,20,24,13,0.5416666666666666,1,2,2,1,1,1.0,
constraint_retention_001,constraint_retention,,uncapped,24,13,0.5416666666666666,0,2,2,1,1,1.0,
constraint_retention_002,constraint_retention,,3,23,3,0.13043478260869565,1,2,1,1,0,0.5,t1
constraint_retention_002,constraint_retention,,5,23,5,0.21739130434782608,1,2,1,1,0,0.5,t1
constraint_retention_002,constraint_retention,,10,23,10,0.43478260869565216,1,2,2,1,1,1.0,
constraint_retention_002,constraint_retention,,15,23,14,0.6086956521739131,1,2,2,1,1,1.0,
constraint_retention_002,constraint_retention,,20,23,14,0.6086956521739131,1,2,2,1,1,1.0,
constraint_retention_002,constraint_retention,,uncapped,23,14,0.6086956521739131,0,2,2,1,1,1.0,
constraint_retention_003,constraint_retention,,3,22,3,0.13636363636363635,1,2,1,1,0,0.5,t1
constraint_retention_003,constraint_retention,,5,22,5,0.22727272727272727,1,2,2,1,1,1.0,
constraint_retention_003,constraint_retention,,10,22,10,0.45454545454545453,1,2,2,1,1,1.0,
constraint_retention_003,constraint_retention,,15,22,14,0.6363636363636364,1,2,2,1,1,1.0,
constraint_retention_003,constraint_retention,,20,22,14,0.6363636363636364,1,2,2,1,1,1.0,
constraint_retention_003,constraint_retention,,uncapped,22,14,0.6363636363636364,0,2,2,1,1,1.0,
constraint_retention_004,constraint_retention,,3,23,3,0.13043478260869565,1,2,1,1,0,0.5,t1
constraint_retention_004,constraint_retention,,5,23,5,0.21739130434782608,1,2,1,1,0,0.5,t1
constraint_retention_004,constraint_retention,,10,23,10,0.43478260869565216,1,2,2,1,1,1.0,
constraint_retention_004,constraint_retention,,15,23,13,0.5652173913043478,1,2,2,1,1,1.0,
constraint_retention_004,constraint_retention,,20,23,13,0.5652173913043478,1,2,2,1,1,1.0,
constraint_retention_004,constraint_retention,,uncapped,23,13,0.5652173913043478,0,2,2,1,1,1.0,
constraint_retention_005,constraint_retention,,3,22,3,0.13636363636363635,1,2,1,1,0,0.5,t1
constraint_retention_005,constraint_retention,,5,22,5,0.22727272727272727,1,2,2,1,1,1.0,
constraint_retention_005,constraint_retention,,10,22,10,0.45454545454545453,1,2,2,1,1,1.0,
constraint_retention_005,constraint_retention,,15,22,12,0.5454545454545454,1,2,2,1,1,1.0,
constraint_retention_005,constraint_retention,,20,22,12,0.5454545454545454,1,2,2,1,1,1.0,
constraint_retention_005,constraint_retention,,uncapped,22,12,0.5454545454545454,0,2,2,1,1,1.0,
constraint_retention_006,constraint_retention,,3,24,3,0.125,1,2,1,1,0,0.5,t1
constraint_retention_006,constraint_retention,,5,24,5,0.20833333333333334,1,2,1,1,0,0.5,t1
constraint_retention_006,constraint_retention,,10,24,10,0.4166666666666667,1,2,2,1,1,1.0,
constraint_retention_006,constraint_retention,,15,24,14,0.5833333333333334,1,2,2,1,1,1.0,
constraint_retention_006,constraint_retention,,20,24,14,0.5833333333333334,1,2,2,1,1,1.0,
constraint_retention_006,constraint_retention,,uncapped,24,14,0.5833333333333334,0,2,2,1,1,1.0,
constraint_retention_007,constraint_retention,,3,28,3,0.10714285714285714,1,2,1,1,0,0.5,t1
constraint_retention_007,constraint_retention,,5,28,5,0.17857142857142858,1,2,1,1,0,0.5,t1
constraint_retention_007,constraint_retention,,10,28,10,0.35714285714285715,1,2,2,1,1,1.0,
constraint_retention_007,constraint_retention,,15,28,13,0.4642857142857143,1,2,2,1,1,1.0,
constraint_retention_007,constraint_retention,,20,28,13,0.4642857142857143,1,2,2,1,1,1.0,
constraint_retention_007,constraint_retention,,uncapped,28,13,0.4642857142857143,0,2,2,1,1,1.0,
constraint_retention_008,constraint_retention,,3,27,3,0.1111111111111111,1,2,0,1,0,0.0,"t1,t2"
constraint_retention_008,constraint_retention,,5,27,5,0.18518518518518517,1,2,1,1,0,0.5,t2
constraint_retention_008,constraint_retention,,10,27,10,0.37037037037037035,1,2,1,1,0,0.5,t2
constraint_retention_008,constraint_retention,,15,27,14,0.5185185185185185,1,2,2,1,1,1.0,
constraint_retention_008,constraint_retention,,20,27,14,0.5185185185185185,1,2,2,1,1,1.0,
constraint_retention_008,constraint_retention,,uncapped,27,14,0.5185185185185185,0,2,2,1,1,1.0,
constraint_retention_009,constraint_retention,,3,22,3,0.13636363636363635,1,2,1,1,0,0.5,t1
constraint_retention_009,constraint_retention,,5,22,5,0.22727272727272727,1,2,2,1,1,1.0,
constraint_retention_009,constraint_retention,,10,22,10,0.45454545454545453,1,2,2,1,1,1.0,
constraint_retention_009,constraint_retention,,15,22,13,0.5909090909090909,1,2,2,1,1,1.0,
constraint_retention_009,constraint_retention,,20,22,13,0.5909090909090909,1,2,2,1,1,1.0,
constraint_retention_009,constraint_retention,,uncapped,22,13,0.5909090909090909,0,2,2,1,1,1.0,
constraint_retention_010,constraint_retention,,3,24,3,0.125,1,2,1,1,0,0.5,t1
constraint_retention_010,constraint_retention,,5,24,5,0.20833333333333334,1,2,1,1,0,0.5,t1
constraint_retention_010,constraint_retention,,10,24,10,0.4166666666666667,1,2,2,1,1,1.0,
constraint_retention_010,constraint_retention,,15,24,13,0.5416666666666666,1,2,2,1,1,1.0,
constraint_retention_010,constraint_retention,,20,24,13,0.5416666666666666,1,2,2,1,1,1.0,
constraint_retention_010,constraint_retention,,uncapped,24,13,0.5416666666666666,0,2,2,1,1,1.0,
constraint_retention_011,constraint_retention,,3,22,3,0.13636363636363635,1,2,1,1,0,0.5,t1
constraint_retention_011,constraint_retention,,5,22,5,0.22727272727272727,1,2,1,1,0,0.5,t1
constraint_retention_011,constraint_retention,,10,22,10,0.45454545454545453,1,2,2,1,1,1.0,
constraint_retention_011,constraint_retention,,15,22,13,0.5909090909090909,1,2,2,1,1,1.0,
constraint_retention_011,constraint_retention,,20,22,13,0.5909090909090909,1,2,2,1,1,1.0,
constraint_retention_011,constraint_retention,,uncapped,22,13,0.5909090909090909,0,2,2,1,1,1.0,
constraint_retention_012,constraint_retention,,3,22,3,0.13636363636363635,1,2,1,1,0,0.5,t1
constraint_retention_012,constraint_retention,,5,22,5,0.22727272727272727,1,2,1,1,0,0.5,t1
constraint_retention_012,constraint_retention,,10,22,10,0.45454545454545453,1,2,2,1,1,1.0,
constraint_retention_012,constraint_retention,,15,22,11,0.5,1,2,2,1,1,1.0,
constraint_retention_012,constraint_retention,,20,22,11,0.5,1,2,2,1,1,1.0,
constraint_retention_012,constraint_retention,,uncapped,22,11,0.5,0,2,2,1,1,1.0,
continuation_001,continuation,,3,7,3,0.42857142857142855,1,7,3,0,0,0.42857142857142855,"t1,t2,t3,t4"
continuation_001,continuation,,5,7,5,0.7142857142857143,1,7,5,0,0,0.7142857142857143,"t1,t3"
continuation_001,continuation,,10,7,7,1.0,0,7,7,1,1,1.0,
continuation_001,continuation,,15,7,7,1.0,0,7,7,1,1,1.0,
continuation_001,continuation,,20,7,7,1.0,0,7,7,1,1,1.0,
continuation_001,continuation,,uncapped,7,7,1.0,0,7,7,1,1,1.0,
continuation_002,continuation,,3,6,3,0.5,1,6,3,0,0,0.5,"t1,t2,t3"
continuation_002,continuation,,5,6,5,0.8333333333333334,1,6,5,0,0,0.8333333333333334,t3
continuation_002,continuation,,10,6,6,1.0,0,6,6,1,1,1.0,
continuation_002,continuation,,15,6,6,1.0,0,6,6,1,1,1.0,
continuation_002,continuation,,20,6,6,1.0,0,6,6,1,1,1.0,
continuation_002,continuation,,uncapped,6,6,1.0,0,6,6,1,1,1.0,
continuation_003,continuation,,3,5,3,0.6,1,5,3,0,0,0.6,"t1,t2"
continuation_003,continuation,,5,5,5,1.0,0,5,5,1,1,1.0,
continuation_003,continuation,,10,5,5,1.0,0,5,5,1,1,1.0,
continuation_003,continuation,,15,5,5,1.0,0,5,5,1,1,1.0,
continuation_003,continuation,,20,5,5,1.0,0,5,5,1,1,1.0,
continuation_003,continuation,,uncapped,5,5,1.0,0,5,5,1,1,1.0,
continuation_004,continuation,,3,7,3,0.42857142857142855,1,7,3,0,0,0.42857142857142855,"t1,t2,t3,t4"
continuation_004,continuation,,5,7,5,0.7142857142857143,1,7,5,0,0,0.7142857142857143,"t1,t2"
continuation_004,continuation,,10,7,7,1.0,0,7,7,1,1,1.0,
continuation_004,continuation,,15,7,7,1.0,0,7,7,1,1,1.0,
continuation_004,continuation,,20,7,7,1.0,0,7,7,1,1,1.0,
continuation_004,continuation,,uncapped,7,7,1.0,0,7,7,1,1,1.0,
continuation_005,continuation,,3,6,3,0.5,1,6,3,0,0,0.5,"t1,t2,t3"
continuation_005,continuation,,5,6,5,0.8333333333333334,1,6,5,0,0,0.8333333333333334,t1
continuation_005,continuation,,10,6,6,1.0,0,6,6,1,1,1.0,
continuation_005,continuation,,15,6,6,1.0,0,6,6,1,1,1.0,
continuation_005,continuation,,20,6,6,1.0,0,6,6,1,1,1.0,
continuation_005,continuation,,uncapped,6,6,1.0,0,6,6,1,1,1.0,
continuation_006,continuation,,3,5,3,0.6,1,5,3,0,0,0.6,"t1,t2"
continuation_006,continuation,,5,5,5,1.0,0,5,5,1,1,1.0,
continuation_006,continuation,,10,5,5,1.0,0,5,5,1,1,1.0,
continuation_006,continuation,,15,5,5,1.0,0,5,5,1,1,1.0,
continuation_006,continuation,,20,5,5,1.0,0,5,5,1,1,1.0,
continuation_006,continuation,,uncapped,5,5,1.0,0,5,5,1,1,1.0,
continuation_007,continuation,,3,5,3,0.6,1,5,3,0,0,0.6,"t1,t2"
continuation_007,continuation,,5,5,5,1.0,0,5,5,1,1,1.0,
continuation_007,continuation,,10,5,5,1.0,0,5,5,1,1,1.0,
continuation_007,continuation,,15,5,5,1.0,0,5,5,1,1,1.0,
continuation_007,continuation,,20,5,5,1.0,0,5,5,1,1,1.0,
continuation_007,continuation,,uncapped,5,5,1.0,0,5,5,1,1,1.0,
continuation_008,continuation,,3,6,3,0.5,1,6,3,0,0,0.5,"t1,t2,t3"
continuation_008,continuation,,5,6,5,0.8333333333333334,1,6,5,0,0,0.8333333333333334,t1
continuation_008,continuation,,10,6,6,1.0,0,6,6,1,1,1.0,
continuation_008,continuation,,15,6,6,1.0,0,6,6,1,1,1.0,
continuation_008,continuation,,20,6,6,1.0,0,6,6,1,1,1.0,
continuation_008,continuation,,uncapped,6,6,1.0,0,6,6,1,1,1.0,
continuation_009,continuation,,3,7,3,0.42857142857142855,1,7,3,0,0,0.42857142857142855,"t1,t2,t3,t4"
continuation_009,continuation,,5,7,5,0.7142857142857143,1,7,5,0,0,0.7142857142857143,"t1,t2"
continuation_009,continuation,,10,7,7,1.0,0,7,7,1,1,1.0,
continuation_009,continuation,,15,7,7,1.0,0,7,7,1,1,1.0,
continuation_009,continuation,,20,7,7,1.0,0,7,7,1,1,1.0,
continuation_009,continuation,,uncapped,7,7,1.0,0,7,7,1,1,1.0,
continuation_010,continuation,,3,6,3,0.5,1,6,3,0,0,0.5,"t1,t2,t3"
continuation_010,continuation,,5,6,5,0.8333333333333334,1,6,5,0,0,0.8333333333333334,t1
continuation_010,continuation,,10,6,6,1.0,0,6,6,1,1,1.0,
continuation_010,continuation,,15,6,6,1.0,0,6,6,1,1,1.0,
continuation_010,continuation,,20,6,6,1.0,0,6,6,1,1,1.0,
continuation_010,continuation,,uncapped,6,6,1.0,0,6,6,1,1,1.0,
join_then_split_001,join_then_split,,3,5,3,0.6,1,2,2,1,1,1.0,
join_then_split_001,join_then_split,,5,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_001,join_then_split,,10,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_001,join_then_split,,15,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_001,join_then_split,,20,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_001,join_then_split,,uncapped,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_002,join_then_split,,3,5,3,0.6,1,2,2,1,1,1.0,
join_then_split_002,join_then_split,,5,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_002,join_then_split,,10,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_002,join_then_split,,15,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_002,join_then_split,,20,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_002,join_then_split,,uncapped,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_003,join_then_split,,3,6,3,0.5,1,2,1,1,0,0.5,t1
join_then_split_003,join_then_split,,5,6,5,0.8333333333333334,1,2,1,1,0,0.5,t1
join_then_split_003,join_then_split,,10,6,6,1.0,0,2,2,1,1,1.0,
join_then_split_003,join_then_split,,15,6,6,1.0,0,2,2,1,1,1.0,
join_then_split_003,join_then_split,,20,6,6,1.0,0,2,2,1,1,1.0,
join_then_split_003,join_then_split,,uncapped,6,6,1.0,0,2,2,1,1,1.0,
join_then_split_004,join_then_split,,3,5,3,0.6,1,2,2,1,1,1.0,
join_then_split_004,join_then_split,,5,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_004,join_then_split,,10,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_004,join_then_split,,15,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_004,join_then_split,,20,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_004,join_then_split,,uncapped,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_005,join_then_split,,3,5,3,0.6,1,2,2,1,1,1.0,
join_then_split_005,join_then_split,,5,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_005,join_then_split,,10,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_005,join_then_split,,15,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_005,join_then_split,,20,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_005,join_then_split,,uncapped,5,5,1.0,0,2,2,1,1,1.0,
join_then_split_006,join_then_split,,3,6,3,0.5,1,2,1,1,0,0.5,t1
join_then_split_006,join_then_split,,5,6,5,0.8333333333333334,1,2,1,1,0,0.5,t1
join_then_split_006,join_then_split,,10,6,6,1.0,0,2,2,1,1,1.0,
join_then_split_006,join_then_split,,15,6,6,1.0,0,2,2,1,1,1.0,
join_then_split_006,join_then_split,,20,6,6,1.0,0,2,2,1,1,1.0,
join_then_split_006,join_then_split,,uncapped,6,6,1.0,0,2,2,1,1,1.0,
join_then_split_007,join_then_split,,3,6,3,0.5,1,2,1,1,0,0.5,t1
join_then_split_007,join_then_split,,5,6,5,0.8333333333333334,1,2,1,1,0,0.5,t1
